name,rep,sign,recency,std,skewness,kurtosis
VCI_2012_6_05.csv,0.4662594131524675,0.045434165126591916,-0.9016184516480202,0.23583879299881025,0.1477262149038124,2.1540486796784455
GRMN_2010_10_04.csv,0.4879881927212446,0.007230365088780129,-0.9424289657716415,0.2513712079698353,0.15590579684707134,1.1406066690109293
LFL_2014_5_05.csv,0.39783451502406997,-0.023756258309890265,-0.335582630578616,0.1273290756641664,-0.6683870604418469,0.8280280391087529
GLK_2005_1_03.csv,0.3288159471520413,-0.016024000955448973,-1.2018277435443838,0.1971411931170813,-0.5234567962742128,2.8043852883720293
LDG_2007_12_12.csv,0.46848375568950507,-0.024433588955725123,0.045021111778596475,0.2808576336677681,0.009807800051517256,0.6702424273462517
HL_2014_5_12.csv,0.30517331332741293,0.016919569213959672,-0.2535271771110856,0.2758884781840482,0.38497200630859796,0.16384458027168458
BNS_2009_8_24.csv,0.40931419611425496,-0.024925658266100104,0.5610927859379248,0.1673574541069264,-0.33627699745732326,0.8944212923787394
HGSI_2009_8_05.csv,0.3694374417458637,-0.013856441319971364,-0.4275134546888637,0.37269038931200854,-0.8540509653575319,1.063836273307043
BOL_2006_4_17.csv,0.2981994604422863,0.0019247789605255083,-0.8372424971594655,0.23217458233847857,-2.1576831008013055,11.846243093645924
PSS_2011_4_20.csv,0.5214955477537706,-0.0061010620459412785,-0.40217632292924216,0.1977673580341111,-0.2775821498356675,3.0171680918815458
CMI_2009_8_17.csv,0.41486520681925576,-0.018929407028734357,-1.0916458663608333,0.2881072618149648,1.2906939279174157,16.38287211815256
MYE_2014_5_06.csv,0.3685449246756089,-0.01572932901220718,-1.1010963778073206,0.26439156608173103,-0.6316845606184297,2.2188727918086713
VAL_2011_4_07.csv,0.4416147228131885,0.008724044185924162,-0.47350183622957326,0.12864474283426117,0.07329389997030751,0.9364020368690493
KWK_2010_10_13.csv,0.4939142074012717,0.0012365234484590633,-0.3806401840926711,0.2211717754171711,-0.21735601766410761,0.6949594634588481
CTV_2010_10_14.csv,0.5556009700996069,-0.03736265667795545,-0.27516580848496136,0.19287557700885435,-0.3461201573830091,-0.015243774194086512
NUE_2008_4_29.csv,0.47081972451070514,-0.018137138003812177,0.05539757480697831,0.198044386021321,0.577193690395009,1.5829560268089056
DRE_2011_4_14.csv,0.468021418337703,0.02221269016541923,-0.682528769427901,0.16679611316462986,1.3612294867356753,4.90287168846218
PEG_2009_8_14.csv,0.40877085241423006,0.009726603292434412,-0.28372658339439477,0.14358612625232892,0.7008644102132959,3.192635270947683
CPF_2014_5_22.csv,0.436415448539167,0.01983357746070743,-0.46779372058366686,0.13635156379846347,1.0336327315119418,3.45018677809976
BRCD_2013_3_01.csv,0.2854806946354824,0.013881880054353372,-0.6901956368727841,0.1980849148164181,0.8678897633027173,6.5194025245499665
TPX_2009_8_18.csv,0.4577963589114309,0.031356786720967686,-1.1073226068233586,0.31218657683243284,1.349699433902454,5.579024217415751
DO_2012_6_21.csv,0.4479414200328404,-0.057236061798316286,-0.28351865189208014,0.19190929696308867,0.34399954598371296,0.2557925228100233
AHR_2008_4_23.csv,0.396081386150852,-0.0029537983886015456,-0.7014122174806268,0.28736743684962596,1.2214583812281168,4.9425578767072755
JOE_2009_8_21.csv,0.3623905031496131,0.00799416044476039,-1.3371712813118475,0.2692860509881962,3.4446499371033075,20.395320131486194
FBR_2010_10_01.csv,0.42762944897309507,-0.009227149268770649,-0.5651785960580574,0.22241118231064974,-1.8167508181759975,9.767249738256421
HEI_2014_5_05.csv,0.3961677129218306,0.018620742240905895,-0.6979162866332356,0.3195597061548257,0.19585557220378744,-0.2283746439778791
DFG_2009_8_28.csv,0.2981632165750615,0.0090462363466364,-0.5368992499402115,0.2214289165590754,-0.10838104759685183,0.9065270886107619
FHN_2014_5_15.csv,0.48758199875859987,0.0012653102672021816,-0.14679360765700544,0.15661424497091045,-0.48049238751353374,-0.05427174702953996
NYB_2010_10_15.csv,0.4789086508442514,-0.013783630626171526,-0.08485878910240048,0.14275466648896934,0.31274342466952304,0.2251827812111573
PTC_2014_5_05.csv,0.4463527986849369,0.02432768512161605,-1.1813245821650389,0.20320251574214468,1.4493206382558408,4.663557783122067
